timestamp_ns,trajectory_id,sample_index,control_dt_s,force_raw_n,torque_actual_nm,torque_command_prev_nm,torque_command_issued_nm,motor_position_rad,force_reference_n,imu_valid,tension_sensor_valid,saturation_flag,emergency_flag,data_valid_flag,velocity_command_0,velocity_command_1,velocity_command_2,policy_action_0,policy_action_1,policy_action_2,policy_action_3,policy_action_4,policy_action_5,policy_action_6,policy_action_7,policy_action_8,policy_action_9,policy_action_10,policy_action_11,policy_action_12,policy_action_13,policy_action_14,policy_action_15,policy_action_16,policy_action_17,joint_position_0,joint_position_1,joint_position_2,joint_position_3,joint_position_4,joint_position_5,joint_position_6,joint_position_7,joint_position_8,joint_position_9,joint_position_10,joint_position_11,joint_position_12,joint_position_13,joint_position_14,joint_position_15,joint_position_16,joint_position_17,joint_velocity_0,joint_velocity_1,joint_velocity_2,joint_velocity_3,joint_velocity_4,joint_velocity_5,joint_velocity_6,joint_velocity_7,joint_velocity_8,joint_velocity_9,joint_velocity_10,joint_velocity_11,joint_velocity_12,joint_velocity_13,joint_velocity_14,joint_velocity_15,joint_velocity_16,joint_velocity_17,body_gravity_vector_0,body_gravity_vector_1,body_gravity_vector_2,body_angular_velocity_0,body_angular_velocity_1,body_angular_velocity_2,body_linear_acceleration_0,body_linear_acceleration_1,body_linear_acceleration_2
882893140522,hexapod_20260802_214010,29,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011036694049835,-0.05357793718576431,-0.1134326308965683,-0.03578481450676918,-0.19651353359222412,-0.12829722464084625,-0.003383360803127289,-0.1628560721874237,-0.10251979529857635,0.047861646860837936,0.17512477934360504,0.14966672658920288,-0.02317029982805252,0.05325993523001671,-0.05102679133415222,-0.105096735060215,0.19108232855796814,-0.03711985796689987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
882913365885,hexapod_20260802_214010,30,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.11343264579772949,-0.03578481450676918,-0.1965135633945465,-0.12829725444316864,-0.003383355215191841,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.05325990915298462,-0.05102679878473282,-0.10509674996137619,0.19108232855796814,-0.037119850516319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
882933485684,hexapod_20260802_214010,31,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326308965683,-0.03578481078147888,-0.1965135633945465,-0.12829722464084625,-0.0033833589404821396,-0.16285604238510132,-0.10251979529857635,0.04786165803670883,0.17512477934360504,0.14966672658920288,-0.02317029982805252,0.05325991287827492,-0.05102678760886192,-0.10509674996137619,0.19108232855796814,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
882954001392,hexapod_20260802_214010,32,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104786992073,-0.05357795208692551,-0.1134326383471489,-0.03578481450676918,-0.19651354849338531,-0.12829722464084625,-0.0033833514899015427,-0.1628560721874237,-0.10251978039741516,0.04786165431141853,0.17512477934360504,0.14966674149036407,-0.02317030355334282,0.05325992405414581,-0.051026783883571625,-0.1050967276096344,0.19108235836029053,-0.037119850516319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
882974400589,hexapod_20260802_214010,33,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326308965683,-0.035784799605607986,-0.19651354849338531,-0.12829723954200745,-0.0033833589404821396,-0.1628560721874237,-0.10251978039741516,0.04786164313554764,0.17512477934360504,0.14966672658920288,-0.02317030355334282,0.05325993523001671,-0.05102678760886192,-0.10509674996137619,0.19108232855796814,-0.037119846791028976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
882994601565,hexapod_20260802_214010,34,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104414463043,-0.05357794463634491,-0.11343264579772949,-0.035784803330898285,-0.19651354849338531,-0.12829723954200745,-0.0033833570778369904,-0.1628560721874237,-0.10251978039741516,0.047861646860837936,0.17512477934360504,0.14966674149036407,-0.02317029982805252,0.05325993895530701,-0.051026780158281326,-0.10509674996137619,0.19108235836029053,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883014828062,hexapod_20260802_214010,35,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104414463043,-0.05357794463634491,-0.1134326308965683,-0.03578480705618858,-0.19651354849338531,-0.12829723954200745,-0.003383353352546692,-0.1628560721874237,-0.10251978784799576,0.047861650586128235,0.17512477934360504,0.14966674149036407,-0.02317029982805252,0.05325993523001671,-0.05102679133415222,-0.10509674996137619,0.19108235836029053,-0.037119846791028976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883035054805,hexapod_20260802_214010,36,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104414463043,-0.05357794463634491,-0.1134326308965683,-0.03578480705618858,-0.19651353359222412,-0.12829722464084625,-0.0033833589404821396,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.14966672658920288,-0.023170307278633118,0.05325993523001671,-0.05102679133415222,-0.1050967425107956,0.19108232855796814,-0.03711986541748047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883055283261,hexapod_20260802_214010,37,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011036694049835,-0.053577959537506104,-0.1134326159954071,-0.03578480705618858,-0.19651353359222412,-0.12829723954200745,-0.003383355215191841,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512476444244385,0.14966672658920288,-0.02317030355334282,0.05325993895530701,-0.05102679505944252,-0.1050967425107956,0.19108232855796814,-0.037119850516319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883075781753,hexapod_20260802_214010,38,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357795208692551,-0.1134326234459877,-0.03578480705618858,-0.19651353359222412,-0.12829723954200745,-0.0033833589404821396,-0.1628560721874237,-0.10251979529857635,0.04786165431141853,0.17512477934360504,0.14966674149036407,-0.02317029982805252,0.0532599501311779,-0.051026780158281326,-0.10509674996137619,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883096012101,hexapod_20260802_214010,39,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011036694049835,-0.05357795208692551,-0.1134326308965683,-0.03578481450676918,-0.19651354849338531,-0.12829722464084625,-0.003383355215191841,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.053259946405887604,-0.05102678760886192,-0.1050967425107956,0.19108232855796814,-0.03711983934044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883116180485,hexapod_20260802_214010,40,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357793718576431,-0.1134326308965683,-0.03578480705618858,-0.1965135782957077,-0.12829722464084625,-0.0033833589404821396,-0.1628560721874237,-0.10251977294683456,0.04786164313554764,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.05325993150472641,-0.051026783883571625,-0.10509674996137619,0.19108232855796814,-0.03711983188986778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883136403082,hexapod_20260802_214010,41,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001102551817894,-0.05357794463634491,-0.1134326308965683,-0.03578480705618858,-0.19651354849338531,-0.12829722464084625,-0.0033833589404821396,-0.1628560721874237,-0.10251978039741516,0.047861646860837936,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.05325993895530701,-0.05102678760886192,-0.10509675741195679,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883156862110,hexapod_20260802_214010,42,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357793718576431,-0.1134326308965683,-0.03578480705618858,-0.19651354849338531,-0.12829722464084625,-0.003383360803127289,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.1496667116880417,-0.023170296102762222,0.053259920328855515,-0.05102677643299103,-0.10509674996137619,0.19108232855796814,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883177091977,hexapod_20260802_214010,43,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357794463634491,-0.1134326308965683,-0.03578480705618858,-0.1965135782957077,-0.12829722464084625,-0.0033833570778369904,-0.1628560721874237,-0.10251979529857635,0.047861646860837936,0.17512477934360504,0.1496667116880417,-0.02317030355334282,0.05325992405414581,-0.051026780158281326,-0.10509674996137619,0.19108232855796814,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883197571007,hexapod_20260802_214010,44,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326159954071,-0.03578481450676918,-0.1965135633945465,-0.12829722464084625,-0.003383353352546692,-0.16285604238510132,-0.10251978039741516,0.047861650586128235,0.17512479424476624,0.1496667116880417,-0.02317030355334282,0.05325992405414581,-0.05102676525712013,-0.10509674996137619,0.19108235836029053,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883217776857,hexapod_20260802_214010,45,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357793718576431,-0.1134326308965683,-0.03578481078147888,-0.1965135782957077,-0.12829722464084625,-0.0033833570778369904,-0.16285604238510132,-0.10251978039741516,0.04786165803670883,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.05325992405414581,-0.05102676898241043,-0.1050967425107956,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883238375406,hexapod_20260802_214010,46,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011036694049835,-0.05357793718576431,-0.1134326308965683,-0.03578481450676918,-0.1965135782957077,-0.12829722464084625,-0.0033833589404821396,-0.1628560721874237,-0.10251978784799576,0.04786165803670883,0.17512479424476624,0.14966672658920288,-0.02317029982805252,0.053259916603565216,-0.05102676525712013,-0.105096735060215,0.19108235836029053,-0.03711983934044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883258809830,hexapod_20260802_214010,47,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104786992073,-0.053577929735183716,-0.1134326308965683,-0.03578481450676918,-0.1965135633945465,-0.12829722464084625,-0.0033833589404821396,-0.1628560721874237,-0.10251981019973755,0.04786165803670883,0.17512477934360504,0.14966672658920288,-0.023170296102762222,0.05325992405414581,-0.05102677643299103,-0.105096735060215,0.19108235836029053,-0.03711983934044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883279056007,hexapod_20260802_214010,48,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104414463043,-0.053577929735183716,-0.1134326308965683,-0.03578480705618858,-0.1965135782957077,-0.12829722464084625,-0.0033833570778369904,-0.16285604238510132,-0.10251979529857635,0.04786165803670883,0.17512477934360504,0.1496667116880417,-0.023170296102762222,0.05325993150472641,-0.05102677643299103,-0.105096735060215,0.19108235836029053,-0.037119824439287186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883299305770,hexapod_20260802_214010,49,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104786992073,-0.05357792228460312,-0.1134326308965683,-0.03578481823205948,-0.1965135633945465,-0.12829722464084625,-0.0033833496272563934,-0.16285604238510132,-0.10251979529857635,0.04786165803670883,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.05325991287827492,-0.05102677643299103,-0.1050967276096344,0.19108232855796814,-0.03711983188986778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883319794156,hexapod_20260802_214010,50,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104786992073,-0.05357793718576431,-0.1134326308965683,-0.03578481823205948,-0.19651353359222412,-0.12829722464084625,-0.003383347764611244,-0.1628560721874237,-0.10251978784799576,0.04786165431141853,0.17512477934360504,0.14966672658920288,-0.02317030355334282,0.053259916603565216,-0.05102677643299103,-0.10509674996137619,0.19108235836029053,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883339967180,hexapod_20260802_214010,51,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326308965683,-0.035784799605607986,-0.19651354849338531,-0.12829725444316864,-0.003383355215191841,-0.1628560721874237,-0.10251978039741516,0.047861646860837936,0.17512477934360504,0.14966672658920288,-0.02317029982805252,0.05325992777943611,-0.051026783883571625,-0.10509674996137619,0.19108232855796814,-0.037119850516319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883360365300,hexapod_20260802_214010,52,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326383471489,-0.035784803330898285,-0.19651354849338531,-0.12829723954200745,-0.0033833589404821396,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.14966674149036407,-0.023170296102762222,0.05325993150472641,-0.05102679133415222,-0.10509674996137619,0.19108232855796814,-0.03711983934044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883380501236,hexapod_20260802_214010,53,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357794463634491,-0.1134326308965683,-0.03578481078147888,-0.19651354849338531,-0.12829722464084625,-0.003383355215191841,-0.1628560721874237,-0.10251978039741516,0.047861650586128235,0.17512477934360504,0.1496667116880417,-0.023170296102762222,0.05325992777943611,-0.05102678760886192,-0.1050967425107956,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883400561107,hexapod_20260802_214010,54,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357793718576431,-0.1134326234459877,-0.03578481450676918,-0.1965135782957077,-0.12829722464084625,-0.0033833570778369904,-0.1628560721874237,-0.10251978039741516,0.04786165803670883,0.17512477934360504,0.1496667116880417,-0.02317029982805252,0.053259920328855515,-0.051026783883571625,-0.1050967425107956,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883420685043,hexapod_20260802_214010,55,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001103296875954,-0.05357794463634491,-0.1134326308965683,-0.03578481450676918,-0.1965135782957077,-0.12829722464084625,-0.003383355215191841,-0.16285604238510132,-0.10251979529857635,0.04786165431141853,0.17512477934360504,0.1496667116880417,-0.02317030355334282,0.05325992777943611,-0.051026783883571625,-0.10509674996137619,0.19108232855796814,-0.03711983561515808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883440786617,hexapod_20260802_214010,56,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357794463634491,-0.1134326308965683,-0.03578481450676918,-0.19651354849338531,-0.12829722464084625,-0.003383355215191841,-0.16285604238510132,-0.10251978784799576,0.04786165431141853,0.17512477934360504,0.14966672658920288,-0.02317029982805252,0.05325993523001671,-0.051026783883571625,-0.105096735060215,0.19108235836029053,-0.03711983934044838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883461609172,hexapod_20260802_214010,57,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326308965683,-0.03578480705618858,-0.1965135633945465,-0.12829723954200745,-0.0033833589404821396,-0.1628560721874237,-0.10251979529857635,0.047861650586128235,0.17512477934360504,0.14966674149036407,-0.02317029982805252,0.05325993523001671,-0.051026783883571625,-0.105096735060215,0.19108232855796814,-0.037119850516319275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883481887896,hexapod_20260802_214010,58,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.060011040419340134,-0.05357793718576431,-0.1134326383471489,-0.03578480705618858,-0.19651354849338531,-0.12829722464084625,-0.003383355215191841,-0.16285604238510132,-0.10251978784799576,0.04786165803670883,0.17512476444244385,0.14966672658920288,-0.02317030355334282,0.053259920328855515,-0.05102678760886192,-0.105096735060215,0.19108232855796814,-0.03711984306573868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
883502199846,hexapod_20260802_214010,59,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.06001104414463043,-0.05357794463634491,-0.1134326308965683,-0.035784799605607986,-0.1965135633945465,-0.12829723954200745,-0.0033833570778369904,-0.16285604238510132,-0.10251976549625397,0.047861650586128235,0.17512477934360504,0.14966674149036407,-0.02317030355334282,0.05325992405414581,-0.05102679133415222,-0.105096735060215,0.19108232855796814,-0.03711985424160957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0
